u,v,weight
1395,1428,0.061382603
1395,1838,0.057873316
1395,2356,0.045905016
1395,3410,0.05456466
1395,3684,0.061382603
1395,3791,0.061382603
1395,4193,0.057873316
1395,4250,0.045905016
1395,4408,0.05456466
1395,4654,0.05456466
1395,4869,0.05456466
1395,5512,0.05456466
1395,8111,0.061382603
1395,8982,0.045905016
1395,9619,0.057873316
1395,10125,0.057873316
1395,10126,0.057873316
1396,37,0.0059608687
1396,127,0.00744396
1396,157,0.010537351
1396,187,0.011176308
1396,214,0.009953807
1396,230,0.013511127
1396,233,0.0066929664
1396,262,0.0063103247
1396,323,0.0083582075
1396,552,0.0066929664
1396,593,0.013309888
1396,594,0.02366304
1396,607,0.0070183845
1396,863,0.0070183845
1396,892,0.00938474
1396,924,0.0053088493
1396,1063,0.02366304
1396,1268,0.00744396
1396,1345,0.010537351
1396,1373,0.0059608687
1396,1436,0.019907614
1396,1472,0.025097905
1396,1492,0.0083582075
1396,1720,0.013309888
1396,1739,0.011831519
1396,1744,0.011261527
1396,1884,0.011941087
1396,2209,0.01876948
1396,2757,0.0053088493
1396,2842,0.0066549443
1396,2911,0.0083582075
1396,2942,0.02366304
1396,2948,0.013003292
1396,3081,0.011176308
1396,3090,0.012548952
1396,3284,0.009953807
1396,3302,0.00744396
1396,3548,0.0056307637
1396,3716,0.010537351
1396,4111,0.013309888
1396,4196,0.00884821
1396,4253,0.02366304
1396,4278,0.007880364
1396,4699,0.02366304
1396,4710,0.022352615
1396,4838,0.010537351
1396,4941,0.010537351
1396,4958,0.0063103247
1396,5164,0.025097905
1396,5209,0.012548952
1396,5580,0.0056307637
1396,5631,0.011831519
1396,5647,0.00744396
1396,5664,0.021074701
1396,5895,0.007058483
1396,5939,0.0070183845
1396,5967,0.022352615
1396,6794,0.022352615
1396,6797,0.022352615
1396,6831,0.01623857
1396,6870,0.00744396
1396,7118,0.013751449
1396,7389,0.025097905
1396,7453,0.00938474
1396,7910,0.019907614
1396,8031,0.025097905
1396,8314,0.00884821
1396,8708,0.022352615
1396,9007,0.009953807
1396,9183,0.00884821
1396,9501,0.015760727
1396,9726,0.0083582075
1396,9869,0.00938474
1396,10127,0.0083582075
1396,10128,0.019907614
1396,10129,0.021074701
1396,10130,0.02366304
1397,724,0.13101593
1397,903,0.11712901
1397,2887,0.1242314
1397,3194,0.11712901
1397,5182,0.1242314
1397,5557,0.1242314
1397,6800,0.13101593
1397,10132,0.13101593
1398,10133,1.0
1399,1462,0.16158633
1399,5770,0.16158633
1399,6493,0.16158633
1399,7241,0.16158633
1399,8045,0.1920684
1399,8419,0.16158633
1400,696,0.06758644
1400,890,0.13672185
1400,1557,0.07588722
1400,1778,0.07154869
1400,1888,0.1447372
1400,2252,0.07588722
1400,4720,0.07588722
1400,7429,0.14347367
1400,7914,0.07154869
1400,9427,0.13672185
1401,57,0.0117521435
1401,114,0.012464763
1401,607,0.011101327
1401,705,0.019774057
1401,731,0.0098870285
1401,823,0.03672488
1401,825,0.010466657
1401,938,0.011101327
1401,1081,0.020933313
1401,1400,0.017678123
1401,1416,0.017678123
1401,1445,0.012464763
1401,1469,0.023504287
1401,1638,0.017678123
1401,1650,0.013995652
1401,1774,0.0098870285
1401,1925,0.024929525
1401,2148,0.01864356
1401,2465,0.015714562
1401,2974,0.009321781
1401,3067,0.019774057
1401,3284,0.019774057
1401,3412,0.0088390615
1401,3598,0.022202654
1401,3636,0.0071863695
1401,3676,0.049237
1401,4250,0.0098870285
1401,4398,0.046273436
1401,4849,0.013220593
1401,4965,0.0067626643
1401,5017,0.035311013
1401,5018,0.0071863695
1401,5135,0.010466657
1401,5199,0.0067626643
1401,5335,0.029688623
1401,6811,0.015714562
1401,6822,0.022834713
1401,7249,0.024929525
1401,7400,0.0063277883
1401,8209,0.022218801
1401,8331,0.03644151
1401,8526,0.032522436
1401,9065,0.020933313
1401,9821,0.053728856
1401,10135,0.009321781
1401,10136,0.014844313
1401,10137,0.04214785
1401,10138,0.01864356
1401,10139,0.029688623
1401,10140,0.031429123
1402,108,0.13430597
1402,1466,0.13253242
1402,3091,0.1513749
1402,3513,0.14937596
1402,4165,0.1395051
1402,5077,0.1534006
1402,5926,0.1395051
1403,506,0.05807271
1403,1254,0.054752655
1403,2220,0.05172053
1403,2545,0.065205045
1403,2577,0.05172053
1403,2665,0.054752655
1403,2909,0.05807271
1403,3306,0.048763633
1403,3427,0.048763633
1403,3783,0.054752655
1403,3873,0.065205045
1403,3978,0.05172053
1403,4288,0.05807271
1403,5496,0.06159409
1403,7029,0.054752655
1403,7268,0.06159409
1403,7958,0.05172053
1403,10046,0.048763633
1404,118,0.019801745
1404,497,0.022233743
1404,646,0.023581939
1404,701,0.024964431
1404,1245,0.06128553
1404,1291,0.09150871
1404,1498,0.047163878
1404,2210,0.029673789
1404,2251,0.03719778
1404,3020,0.028030498
1404,3045,0.035071157
1404,3203,0.022233743
1404,3234,0.029673789
1404,3424,0.019801745
1404,3688,0.020962622
1404,3695,0.033255033
1404,3714,0.052994926
1404,3883,0.02647821
1404,3968,0.047163878
1404,3970,0.022233743
1404,4516,0.035071157
1404,4977,0.020962622
1404,5268,0.03719778
1404,5867,0.06472816
1404,6020,0.03147313
1404,6102,0.022233743
1404,7081,0.03147313
1404,8754,0.061549366
1405,37,0.0027995855
1405,45,0.0019590373
1405,196,0.009492954
1405,213,0.00313746
1405,267,0.0051308074
1405,294,0.01187738
1405,303,0.004773596
1405,317,0.018913936
1405,326,0.01187738
1405,351,0.0018575907
1405,356,0.014144797
1405,412,0.00797123
1405,622,0.0042272923
1405,659,0.011262323
1405,666,0.0026245364
1405,767,0.0059726206
1405,814,0.0023418996
1405,835,0.0063227657
1405,879,0.0059726206
1405,892,0.0035362
1405,919,0.0053395573
1405,990,0.006458853
1405,1131,0.0037435095
1405,1173,0.012597594
1405,1203,0.0019590373
1405,1219,0.0023418996
1405,1257,0.004773596
1405,1344,0.0035362
1405,1377,0.0027995855
1405,1397,0.018913936
1405,1543,0.020022767
1405,1724,0.0133361295
1405,1747,0.0042272923
1405,1810,0.0020778282
1405,1826,0.0056311614
1405,1830,0.020022767
1405,1877,0.002952477
1405,1929,0.008950235
1405,2066,0.0020778282
1405,2287,0.0037435095
1405,2540,0.0018575907
1405,2753,0.0019590373
1405,2838,0.0045006857
1405,2839,0.0045006857
1405,2947,0.011262323
1405,2948,0.017832613
1405,3076,0.0051308074
1405,3196,0.0018575907
1405,3275,0.01684507
1405,3290,0.0019590373
1405,3390,0.0063227657
1405,3400,0.0020778282
1405,3674,0.0045006857
1405,3703,0.0053395573
1405,3705,0.014974038
1405,3725,0.01911344
1405,3868,0.0020778282
1405,3955,0.0053395573
1405,3997,0.01004948
1405,4011,0.01187738
1405,4030,0.023687532
1405,4052,0.017832613
1405,4262,0.015882025
1405,4265,0.0033213932
1405,4519,0.01004948
1405,4622,0.0018575907
1405,4659,0.0039856154
1405,4733,0.0039931913
1405,4812,0.0133361295
1405,4834,0.0084545845
1405,4840,0.00797123
1405,5168,0.0133361295
1405,5271,0.007099311
1405,5316,0.0023418996
1405,5320,0.009110081
1405,5328,0.010658855
1405,5423,0.0063227657
1405,5425,0.009492954
1405,5565,0.01603592
1405,5634,0.014144797
1405,5939,0.012597594
1405,5952,0.0067061624
1405,6022,0.0067061624
1405,6037,0.0033213932
1405,6061,0.0067852014
1405,6256,0.0035362
1405,6474,0.0023418996
1405,6506,0.0026245364
1405,6535,0.0056311614
1405,6646,0.01684507
1405,6650,0.0084545845
1405,6936,0.0020778282
1405,6990,0.0059726206
1405,7130,0.015882025
1405,7290,0.0033213932
1405,7296,0.014144797
1405,7425,0.009492954
1405,7453,0.0021996414
1405,7504,0.008950235
1405,7819,0.021236895
1405,8008,0.0019590373
1405,8378,0.01684507
1405,8486,0.008950235
1405,8702,0.015882025
1405,8717,0.0051308074
1405,8874,0.017832613
1405,9042,0.012597594
1405,9147,0.002952477
1405,9167,0.002952477
1405,9257,0.0056311614
1405,9385,0.014974038
1405,9747,0.024250058
1405,10141,0.0018575907
1405,10142,0.0019590373
1405,10143,0.0020778282
1405,10144,0.0021996414
1405,10145,0.0021996414
1405,10146,0.0026245364
1405,10147,0.0037435095
1405,10148,0.0067061624
1405,10149,0.007099311
1405,10150,0.007099311
1405,10151,0.00797123
1405,10152,0.01004948
1405,10153,0.010658855
1405,10154,0.014974038
1406,1005,0.11903405
1406,1397,0.13314684
1406,1915,0.11903405
1406,4976,0.12553474
1406,5138,0.12553474
1406,5230,0.12553474
1406,5658,0.13314684
1406,10097,0.11903405
1407,43,0.07953763
1407,344,0.100656174
1407,390,0.11259007
1407,2918,0.10046521
1407,3347,0.09472155
1407,3442,0.09472155
1407,4929,0.11259007
1407,6705,0.11259007
1407,6837,0.07953763
1407,7063,0.11259007
1408,893,0.081719615
1408,1114,0.0639639
1408,1292,0.0639639
1408,1744,0.0639639
1408,2666,0.07704765
1408,2722,0.0683598
1408,2841,0.0683598
1408,4410,0.07250496
1408,5271,0.0771941
1408,5570,0.07250496
1408,6256,0.07250496
1408,6509,0.07250496
1408,7881,0.07704765
1408,8222,0.0683598
1409,4159,0.5
1409,4404,0.5
1410,60,0.056584064
1410,270,0.047513615
1410,422,0.033693038
1410,443,0.031586323
1410,719,0.06001517
1410,878,0.033693038
1410,894,0.04488238
1410,982,0.0357361
1410,1064,0.039295614
1410,1339,0.039973
1410,3099,0.04488238
1410,3182,0.053450517
1410,4506,0.06001517
1410,4595,0.0357361
1410,5572,0.042316426
1410,8042,0.050394718
1410,8271,0.056584064
1410,8387,0.047513615
1410,8691,0.050394718
1410,8775,0.08228942
1410,10155,0.053450517
1411,1166,0.33333334
1411,10156,0.33333334
1411,10157,0.33333334
1412,462,0.058932222
1412,470,0.055352394
1412,1775,0.055352394
1412,2431,0.058932222
1412,2691,0.0675669
1412,2861,0.06821152
1412,3304,0.065420434
1412,3585,0.071256876
1412,3596,0.052386444
1412,3924,0.06226876
1412,4092,0.071256876
1412,5270,0.06226876
1412,5380,0.052386444
1412,6432,0.065420434
1412,9003,0.0675669
1412,10158,0.065420434
1413,2842,0.5
1413,3778,0.5
1414,1308,0.11432451
1414,1331,0.11260079
1414,2051,0.1210268
1414,2091,0.107584
1414,2757,0.1210268
1414,3204,0.11260079
1414,3918,0.107584
1414,3922,0.10162615
1414,3945,0.10162615
1415,229,0.054226037
1415,359,0.042930394
1415,1138,0.05740504
1415,1285,0.06088594
1415,1609,0.042930394
1415,1928,0.054226037
1415,2149,0.06088594
1415,2293,0.05740504
1415,3185,0.042930394
1415,4992,0.04055297
1415,5315,0.048202995
1415,5741,0.04055297
1415,5786,0.05740504
1415,6601,0.04055297
1415,6792,0.064455375
1415,6973,0.04055297
1415,7667,0.038234532
1415,9788,0.06088594
1415,10000,0.04055297
1415,10159,0.054226037
1416,2110,0.049703676
1416,2490,0.026811264
1416,2819,0.07912685
1416,4106,0.042614147
1416,4558,0.033865716
1416,5047,0.033865716
1416,5376,0.0225562
1416,5748,0.040330753
1416,5768,0.0358511
1416,5961,0.0225562
1416,5980,0.040330753
1416,6090,0.03192959
1416,6301,0.02843703
1416,6545,0.0358511
1416,6548,0.030161377
1416,7055,0.023878563
1416,7071,0.025326498
1416,7573,0.021266649
1416,7716,0.030161377
1416,7839,0.040330753
1416,8960,0.038025018
1416,9511,0.03192959
1416,10160,0.025326498
1416,10161,0.05524829
1416,10162,0.0358511
1416,10163,0.038025018
1416,10164,0.08063916
1417,144,0.021298153
1417,192,0.0013852374
1417,354,0.019141316
1417,414,0.01214074
1417,647,0.021809952
1417,652,0.021136405
1417,888,0.007214778
1417,955,0.0012197383
1417,1131,0.0013085249
1417,1137,0.0013085249
1417,1147,0.0014692346
1417,1373,0.0013852374
1417,1383,0.0014692346
1417,1388,0.013682336
1417,1466,0.01843659
1417,1582,0.018484479
1417,1667,0.01446551
1417,1792,0.0121626
1417,1875,0.0015912199
1417,2465,0.016232554
1417,2751,0.012900108
1417,2846,0.031924475
1417,2947,0.0013852374
1417,3290,0.010232342
1417,3291,0.013682336
1417,3326,0.008100878
1417,3390,0.025270054
1417,3400,0.0097421
1417,3677,0.007214778
1417,3691,0.001150005
1417,3695,0.013682336
1417,3698,0.0014692346
1417,3701,0.022109248
1417,4003,0.009095807
1417,4004,0.024980973
1417,4201,0.010232342
1417,4214,0.010232342
1417,4253,0.007214778
1417,4402,0.010832216
1417,4491,0.0015912199
1417,4659,0.016232554
1417,4707,0.008100878
1417,4891,0.010687026
1417,4951,0.016232554
1417,5304,0.019377379
1417,5400,0.022985881
1417,5405,0.013682336
1417,5464,0.0013085249
1417,5511,0.010232342
1417,5532,0.0013852374
1417,5565,0.0121626
1417,5957,0.010832216
1417,6023,0.0012197383
1417,6099,0.006841168
1417,6219,0.02227443
1417,6538,0.016802853
1417,6551,0.015333619
1417,6737,0.0013852374
1417,6744,0.0013852374
1417,6816,0.010232342
1417,6966,0.007214778
1417,6973,0.008100878
1417,7037,0.008592094
1417,7098,0.001150005
1417,7348,0.012900108
1417,7457,0.012900108
1417,7600,0.001150005
1417,7644,0.008149693
1417,7704,0.008592094
1417,8033,0.009095807
1417,8218,0.0076522636
1417,8235,0.009095807
1417,8313,0.015333619
1417,8314,0.008100878
1417,8370,0.025946038
1417,8702,0.008100878
1417,9144,0.0013852374
1417,9306,0.013682336
1417,9377,0.014456985
1417,9435,0.025808947
1417,9513,0.014456985
1417,9721,0.0012197383
1417,9788,0.012900108
1417,9873,0.011489052
1417,10153,0.009647354
1417,10165,0.001150005
1417,10166,0.0012197383
1417,10167,0.0014692346
1417,10168,0.006841168
1417,10169,0.006841168
1417,10170,0.02631266
1417,10171,0.010832216
1417,10172,0.012900108
1417,10173,0.016232554
1418,375,0.13242353
1418,594,0.14018689
1418,1145,0.29759115
1418,4085,0.13242353
1418,6533,0.14868745
1418,7086,0.14868745
1419,5,0.01376341
1419,15,0.017384775
1419,20,0.009184522
1419,328,0.008179889
1419,343,0.0072989943
1419,344,0.008808708
1419,371,0.018334193
1419,531,0.008179889
1419,645,0.0074389293
1419,832,0.009521966
1419,1215,0.00902888
1419,1311,0.010691429
1419,1453,0.006881705
1419,1585,0.01944593
1419,1600,0.011339727
1419,1998,0.006140613
1419,2059,0.009540064
1419,2104,0.012257925
1419,2165,0.010099352
1419,2425,0.017384775
1419,2442,0.01376341
1419,2512,0.012257925
1419,2577,0.018334193
1419,2613,0.02311426
1419,2650,0.006140613
1419,2904,0.018334193
1419,3240,0.014597989
1419,3530,0.0076976065
1419,3758,0.028870922
1419,3820,0.021834226
1419,3840,0.006881705
1419,4073,0.015453797
1419,4110,0.010292975
1419,4127,0.020585949
1419,4162,0.009521966
1419,4273,0.015453797
1419,4570,0.018334193
1419,4650,0.016390875
1419,4687,0.010099352
1419,4703,0.0057457387
1419,4880,0.0076976065
1419,5111,0.020585949
1419,5112,0.0076976065
1419,5371,0.006140613
1419,5403,0.0074248156
1419,5576,0.011339727
1419,5912,0.021834226
1419,6176,0.020585949
1419,6641,0.030907594
1419,6660,0.019514177
1419,6769,0.040499035
1419,6903,0.016390875
1419,6998,0.0085126925
1419,7056,0.0085126925
1419,7371,0.010292975
1419,7459,0.0065006064
1419,7585,0.02451585
1419,7896,0.008725464
1419,8017,0.04144845
1419,8399,0.014597989
1419,8643,0.0072989943
1419,8723,0.015453797
1419,9082,0.02451585
1419,9203,0.010691429
1419,10071,0.013001213
1419,10174,0.00902888
1419,10175,0.016390875
1419,10176,0.016390875
1419,10177,0.01944593
1419,10178,0.01944593
1420,2112,0.23874083
1420,4179,0.23874083
1420,4487,0.23874083
1420,7226,0.28377753
1421,5765,0.34611142
1421,8601,0.32694426
1421,10180,0.32694426
1422,74,0.0070423475
1422,189,0.012544065
1422,228,0.007469376
1422,230,0.0079072695
1422,246,0.0070423475
1422,249,0.015429093
1422,412,0.013279461
1422,414,0.006272032
1422,567,0.021106536
1422,628,0.019975586
1422,638,0.014084695
1422,661,0.00887842
1422,675,0.015814539
1422,689,0.00887842
1422,765,0.011171955
1422,809,0.008386746
1422,887,0.006272032
1422,916,0.009416783
1422,1076,0.00887842
1422,1212,0.013279461
1422,1333,0.017457169
1422,1373,0.006272032
1422,1422,0.0079072695
1422,1428,0.019975586
1422,1744,0.006639731
1422,1839,0.021106536
1422,1869,0.0059134564
1422,1905,0.0079072695
1422,2560,0.014084695
1422,2765,0.009416783
1422,2846,0.012544065
1422,2868,0.006639731
1422,2961,0.014084695
1422,3640,0.030523319
1422,3697,0.005585977
1422,3716,0.0059134564
1422,3790,0.013279461
1422,3951,0.012544065
1422,3997,0.013820726
1422,4000,0.016773492
1422,4022,0.011826912
1422,4186,0.011171955
1422,4196,0.013279461
1422,4226,0.022386381
1422,4512,0.011171955
1422,4658,0.006639731
1422,4819,0.008386746
1422,4977,0.014511723
1422,5084,0.014084695
1422,5281,0.012544065
1422,5308,0.005585977
1422,5759,0.017756838
1422,5816,0.0070423475
1422,6068,0.013279461
1422,6157,0.016773492
1422,6380,0.013279461
1422,6381,0.011826912
1422,6465,0.020321809
1422,6550,0.017756838
1422,6552,0.0070423475
1422,6888,0.015814539
1422,7350,0.015814539
1422,7417,0.014938752
1422,7463,0.014938752
1422,7728,0.005585977
1422,8223,0.014938752
1422,8604,0.012544065
1422,8703,0.018833566
1422,8864,0.006639731
1422,9335,0.034648106
1422,9722,0.019975586
1422,9901,0.017756838
1422,10181,0.009416783
1422,10182,0.009987793
1422,10183,0.011826912
1422,10184,0.012544065
1422,10185,0.016773492
1422,10186,0.018833566
1423,1892,0.25711945
1423,2433,0.25711945
1423,2686,0.24288057
1423,7123,0.24288057
1424,130,0.018918598
1424,635,0.009405562
1424,695,0.020027703
1424,798,0.023760617
1424,1089,0.023760617
1424,1250,0.011201104
1424,1255,0.02124213
1424,1354,0.072932996
1424,1573,0.0504028
1424,1927,0.016849222
1424,2283,0.018918598
1424,2433,0.016849222
1424,2520,0.03468623
1424,2530,0.038301103
1424,2573,0.02124213
1424,2645,0.011201104
1424,2657,0.018918598
1424,2731,0.020027703
1424,2918,0.022530198
1424,2980,0.009405562
1424,3286,0.026486853
1424,3292,0.018918598
1424,3472,0.009405562
1424,3592,0.018657988
1424,3623,0.0389463
1424,3764,0.008867838
1424,3961,0.020027703
1424,4135,0.018918598
1424,4389,0.009055031
1424,4565,0.02124213
1424,4596,0.011201104
1424,4671,0.021384262
1424,4751,0.017837008
1424,4866,0.011812818
1424,5164,0.03907914
1424,5302,0.020027703
1424,5364,0.02124213
1424,5391,0.010600915
1424,5668,0.019913927
1424,6181,0.02124213
1424,6193,0.021384262
1424,7022,0.020027703
1424,7198,0.015885938
1424,7292,0.016849222
1424,7401,0.016849222
1424,8396,0.008867838
1424,8658,0.03468623
1425,1456,0.13384654
1425,2118,0.13384654
1425,5213,0.12643433
1425,5292,0.1782965
1425,6459,0.1505709
1425,8658,0.1505709
1425,8794,0.12643433
1426,3614,1.0
1427,1113,0.13587953
1427,3237,0.13587953
1427,3752,0.12811121
1427,6684,0.114532165
1427,8657,0.12811121
1427,8898,0.114532165
1427,9171,0.1214771
1427,10187,0.1214771
1428,2181,0.14738196
1428,2203,0.13076323
1428,3907,0.16579758
1428,3961,0.13895601
1428,4844,0.13895601
1428,6663,0.13076323
1428,10188,0.14738196
1429,3029,0.5
1429,4747,0.5
1430,38,0.014189865
1430,230,0.00866056
1430,287,0.020124745
1430,497,0.022510754
1430,506,0.00866056
1430,508,0.009397444
1430,546,0.015932627
1430,902,0.037948396
1430,1004,0.03379748
1430,1053,0.021223797
1430,1422,0.018974198
1430,1657,0.03577886
1430,1727,0.030100603
1430,1782,0.018974198
1430,2810,0.01788943
1430,2857,0.014189865
1430,3105,0.020124745
1430,3108,0.025275465
1430,3223,0.02837973
1430,3458,0.016898742
1430,3613,0.015050301
1430,3663,0.022510754
1430,3768,0.016898742
1430,4703,0.01788943
1430,4725,0.009397444
1430,5126,0.05308905
1430,6150,0.009397444
1430,6392,0.025275465
1430,6396,0.015050301
1430,6697,0.023830447
1430,6791,0.030100603
1430,6970,0.04431236
1430,7170,0.03379748
1430,7386,0.031865254
1430,7733,0.03577886
1430,8756,0.025275465
1430,9231,0.044249665
1430,10189,0.00866056
1430,10190,0.023830447
1430,10191,0.02837973
1430,10192,0.02837973
1430,10193,0.037948396
1431,1364,0.5
1431,9364,0.5
1432,7188,0.5
1432,10194,0.5
1433,81,0.015066926
1433,253,0.016057365
1433,289,0.00710277
1433,308,0.00710277
1433,310,0.015066926
1433,647,0.049343556
1433,731,0.013393399
1433,756,0.020146975
1433,814,0.0066967
1433,895,0.027546182
1433,916,0.012651693
1433,970,0.008458704
1433,1062,0.007533463
1433,1080,0.01126781
1433,1148,0.00710277
1433,1496,0.035449598
1433,1509,0.017909192
1433,1543,0.046574265
1433,1603,0.016917408
1433,1618,0.010623621
1433,1622,0.0066967
1433,1777,0.02849274
1433,1925,0.010073489
1433,1959,0.01420554
1433,1985,0.012651693
1433,2041,0.028460324
1433,2181,0.007975113
1433,3099,0.012651693
1433,3524,0.017909192
1433,3553,0.009497579
1433,3778,0.00710277
1433,4255,0.018995158
1433,4871,0.028605679
1433,5222,0.0032666998
1433,5332,0.013393399
1433,5492,0.019571068
1433,5525,0.043424714
1433,5540,0.006325846
1433,5638,0.039728135
1433,5713,0.016929708
1433,5796,0.007533463
1433,5862,0.026133925
1433,5946,0.010623621
1433,5973,0.015950227
1433,6230,0.00710277
1433,6980,0.0032666998
1433,7244,0.007975113
1433,7255,0.008954596
1433,7538,0.010623621
1433,7656,0.008458704
1433,7863,0.01897754
1433,7963,0.01126781
1433,7980,0.007975113
1433,8183,0.007533463
1433,8356,0.03257612
1433,8499,0.025321785
1433,8649,0.018801274
1433,9696,0.01126781
1433,9780,0.011928386
1433,9823,0.007533463
1433,10195,0.0066967
1433,10196,0.035528444
1434,586,0.13417265
1434,2668,0.13417265
1434,3097,0.11949641
1434,5181,0.11949641
1434,7118,0.11949641
1434,7617,0.13417265
1434,9613,0.11949641
1434,10197,0.11949641
1435,237,0.105441585
1435,1549,0.11183529
1435,3175,0.11183529
1435,3786,0.11816703
1435,5488,0.11183529
1435,6215,0.105441585
1435,8900,0.11183529
1435,9406,0.105441585
1435,9968,0.11816703
1436,114,0.014419158
1436,221,0.013594803
1436,251,0.014419158
1436,252,0.015293497
1436,270,0.015293497
1436,429,0.014419158
1436,444,0.014419158
1436,877,0.013594803
1436,1071,0.013594803
1436,1474,0.017171806
1436,1612,0.012841944
1436,1616,0.012841944
1436,1634,0.014419158
1436,1649,0.01619008
1436,1654,0.014419158
1436,1926,0.015293497
1436,2275,0.012841944
1436,3051,0.012841944
1436,3064,0.01619008
1436,3179,0.013594803
1436,3524,0.015293497
1436,3627,0.017171806
1436,3631,0.013594803
1436,3933,0.014419158
1436,4605,0.014419158
1436,4764,0.033361886
1436,4766,0.014419158
1436,4918,0.017171806
1436,4940,0.013594803
1436,5547,0.012841944
1436,5551,0.012841944
1436,5641,0.017171806
1436,5741,0.012841944
1436,5785,0.017171806
1436,6805,0.012841944
1436,6975,0.015293497
1436,7146,0.013594803
1436,7313,0.012841944
1436,7314,0.0324653
1436,7789,0.013594803
1436,7919,0.014419158
1436,8030,0.01619008
1436,8156,0.017171806
1436,8260,0.0324653
1436,8620,0.012841944
1436,8684,0.017171806
1436,8820,0.015293497
1436,8826,0.014419158
1436,8995,0.01619008
1436,8996,0.01619008
1436,9029,0.014419158
1436,9223,0.015293497
1436,9237,0.01619008
1436,9563,0.014419158
1436,9877,0.014419158
1436,10198,0.028135441
1436,10199,0.013594803
1436,10200,0.031773306
1436,10201,0.01619008
1436,10202,0.01619008
1436,10203,0.01619008
1436,10204,0.01619008
1437,1314,0.12073799
1437,3128,0.12073799
1437,3626,0.12733173
1437,5581,0.1350528
1437,6028,0.12073799
1437,6929,0.12733173
1437,7003,0.12733173
1437,10205,0.12073799
1438,481,0.051398404
1438,1291,0.043819916
1438,1552,0.061094336
1438,1680,0.054411646
1438,1865,0.049388994
1438,1885,0.04827622
1438,2425,0.064430825
1438,2666,0.054411646
1438,2895,0.057930633
1438,2928,0.054411646
1438,3220,0.054411646
1438,3769,0.04827622
1438,4386,0.04827622
1438,5394,0.057930633
1438,5886,0.061094336
1438,6031,0.051398404
1438,6831,0.043819916
1438,6861,0.051398404
1438,7452,0.043819916
1439,32,0.01926714
1439,356,0.08612468
1439,617,0.054547474
1439,632,0.054547474
1439,1207,0.054547474
1439,1268,0.01926714
1439,1804,0.05785509
1439,1903,0.0649607
1439,2046,0.018165626
1439,2210,0.020396682
1439,2284,0.017224938
1439,2437,0.018165626
1439,2953,0.01926714
1439,2979,0.020396682
1439,3968,0.01926714
1439,8003,0.018165626
1439,8034,0.020396682
1439,8457,0.051526718
1439,8702,0.05785509
1439,8998,0.051526718
1439,9770,0.0649607
1439,10206,0.017224938
1439,10207,0.051526718
1439,10208,0.05785509
1439,10209,0.0649607
1440,78,0.007731958
1440,86,0.009208005
1440,92,0.028039476
1440,153,0.007731958
1440,161,0.0073176567
1440,167,0.0073176567
1440,175,0.0073176567
1440,273,0.009208005
1440,413,0.006144633
1440,421,0.0073176567
1440,430,0.008681577
1440,655,0.0073176567
1440,706,0.0073176567
1440,873,0.0073176567
1440,881,0.008200804
1440,977,0.008681577
1440,986,0.0130439345
1440,1045,0.00579334
1440,1068,0.006504863
1440,1076,0.008681577
1440,1077,0.007731958
1440,1104,0.008200804
1440,1388,0.006144633
1440,1409,0.0073176567
1440,1430,0.01688238
1440,1441,0.008200804
1440,1650,0.0073176567
1440,1654,0.007731958
1440,1968,0.006504863
1440,1979,0.006504863
1440,1995,0.00579334
1440,2136,0.0054725134
1440,2140,0.006504863
1440,2150,0.009208005
1440,2452,0.013110996
1440,2472,0.008200804
1440,2488,0.014631258
1440,3051,0.008681577
1440,3104,0.02391367
1440,3133,0.006504863
1440,3141,0.006899301
1440,3183,0.007731958
1440,3507,0.006504863
1440,3552,0.006899301
1440,3560,0.007731958
1440,3722,0.008681577
1440,3792,0.006899301
1440,3828,0.014705666
1440,4013,0.008200804
1440,4031,0.008200804
1440,4052,0.006144633
1440,4172,0.007731958
1440,4206,0.008200804
1440,4311,0.007731958
1440,4332,0.009208005
1440,4511,0.006899301
1440,4685,0.008681577
1440,4765,0.0130439345
1440,4819,0.0073176567
1440,4851,0.008681577
1440,4963,0.008681577
1440,5090,0.0073176567
1440,5134,0.006504863
1440,5312,0.013822519
1440,5420,0.006899301
1440,5429,0.008200804
1440,5555,0.008681577
1440,5561,0.006144633
1440,5617,0.006504863
1440,5644,0.00579334
1440,5746,0.008681577
1440,5752,0.008200804
1440,5760,0.006144633
1440,5762,0.0054725134
1440,6096,0.006899301
1440,6406,0.007731958
1440,6530,0.015186438
1440,6592,0.009208005
1440,6934,0.006899301
1440,6941,0.006899301
1440,6959,0.006504863
1440,7231,0.008681577
1440,7385,0.006504863
1440,7614,0.006899301
1440,7752,0.0054725134
1440,7792,0.009208005
1440,7827,0.00579334
1440,7962,0.006899301
1440,8012,0.007731958
1440,8065,0.008200804
1440,8137,0.006504863
1440,8186,0.0073176567
1440,8260,0.006504863
1440,8264,0.006899301
1440,8296,0.006504863
1440,8665,0.009208005
1440,8704,0.016939962
1440,8779,0.006899301
1440,8836,0.006504863
1440,8995,0.0073176567
1440,8998,0.006504863
1440,9115,0.0073176567
1440,9320,0.009208005
1440,9374,0.008200804
1440,9375,0.0073176567
1440,9376,0.007731958
1440,9528,0.006899301
1440,9948,0.0130439345
1440,10137,0.0073176567
1440,10155,0.008681577
1440,10210,0.0054725134
1440,10211,0.00579334
1440,10212,0.006144633
1440,10213,0.006144633
1440,10214,0.006504863
1440,10215,0.014236821
1440,10216,0.0073176567
1440,10217,0.0073176567
